"id"	"prob"
9837	0.999930620193481
14996	0.899896919727325
2643	0.962879598140717
38423	0.971279084682465
44247	0.557205617427826
36586	0.000480817601783201
11601	0.953296601772308
7252	0.993866980075836
44554	0.999943137168884
29665	0.0125207612290978
48201	0.00254183635115623
9284	2.56409020948922e-06
22587	0.726032912731171
43348	0.810856640338898
23162	0.623969376087189
47669	0.997656464576721
7657	0.00280733103863895
41833	0.994884669780731
25454	0.00185021630022675
34375	0.0409453473985195
27729	0.996963679790497
19999	0.0155232017859817
3552	0.0719761997461319
8876	0.984731793403625
18766	0.706142365932465
9039	0.778451859951019
41407	0.999923706054688
17804	0.0231120772659779
48725	0.00213571707718074
40896	0.22154475748539
6328	0.157618790864944
45427	0.998515903949738
11629	0.000198517824173905
6350	2.20902251157895e-07
24687	0.940615952014923
3490	0.0456773638725281
7882	0.0313668511807919
4265	0.924653053283691
33709	0.464588910341263
36645	0.643673896789551
15207	0.142862662672997
2372	0.017195725813508
44686	6.91552631906234e-05
25570	0.971572756767273
39777	0.874190211296082
10896	0.00146220321767032
17345	0.068782277405262
1766	0.92668628692627
770	0.0020976928062737
4311	0.981619119644165
41975	0.998497366905212
33564	0.838347733020782
5424	0.000154712615767494
22149	0.721164882183075
5328	0.903733491897583
4127	0.000107347215816844
6736	0.992884695529938
5241	0.00603905273601413
2293	0.93534904718399
36768	0.944172263145447
35849	0.000130422238726169
4280	2.62798603216652e-05
31465	0.521654605865479
20374	0.895128965377808
19782	0.33902895450592
19789	0.000692311732564121
18828	0.0053723668679595
19287	0.0118902903050184
24361	0.000993096036836505
13794	0.166683033108711
32443	0.999751269817352
1332	0.0287799537181854
19537	0.00220519909635186
33278	0.45516562461853
7317	0.000286128633888438
42861	0.714094340801239
8241	0.0313906334340572
33473	0.0714715570211411
23343	0.994698166847229
15125	1.75310397025896e-05
48886	0.960345447063446
24939	0.994765162467957
38421	0.0675462558865547
40146	0.99958461523056
8142	0.993733704090118
39263	0.00124889251310378
43557	0.00874377228319645
8543	0.0424567498266697
5687	0.790062308311462
40678	0.000856141676194966
13365	7.73023089095659e-07
21975	0.105513162910938
1769	0.99996292591095
40810	0.914537191390991
27603	0.0599838756024837
42306	0.897447228431702
37929	0.624395191669464
1883	0.644568264484406
7470	0.999525427818298
33215	0.000210394820896909
16030	0.158789440989494
30987	0.000148351638927124
21189	0.861246466636658
4722	0.928661048412323
6245	0.98031222820282
25536	0.99523538351059
9919	0.995130181312561
26468	0.998242020606995
31112	0.998032033443451
42912	0.447247862815857
22181	0.00152466003783047
28784	0.35736021399498
43423	0.989493846893311
45577	0.00577141018584371
23204	0.575417339801788
8005	0.00424270099028945
21795	0.00132082612253726
24536	0.500348508358002
5036	0.349544137716293
37015	0.999750673770905
35562	0.00091396551579237
10502	0.940747499465942
25505	0.840014576911926
44557	0.813571751117706
17132	1.50142350321403e-05
49532	0.112697005271912
48897	0.996737778186798
16316	0.973476648330688
5182	0.516655683517456
2622	0.111428268253803
13976	0.0239567719399929
7166	0.061674889177084
30716	0.995155930519104
31338	0.0338869541883469
18432	0.0756107494235039
49948	0.0235061421990395
30699	0.999370634555817
2704	0.0702407658100128
1993	0.999967098236084
26150	0.00435092765837908
17885	0.181929185986519
41202	0.999787032604218
14977	0.994175493717194
28546	0.000301271094940603
302	0.801825046539307
44163	0.0253577157855034
45238	0.000127664796309546
31891	0.59964382648468
17421	0.001607671729289
19662	0.00233187014237046
28556	0.0265882574021816
35122	0.152603000402451
34280	0.999999642372131
39479	0.0285115968436003
9621	0.242216661572456
12810	0.610161602497101
695	0.000428557978011668
32283	0.9755899310112
15818	0.266419738531113
48444	0.357607692480087
31241	0.99863463640213
10015	0.950375258922577
34822	0.971365988254547
20522	0.986969947814941
37638	0.995649397373199
18049	0.884311139583588
13380	0.981866836547852
35265	0.0744834914803505
35858	0.00262082018889487
28069	0.000666477426420897
49926	0.0772499516606331
43963	0.000266223942162469
12242	0.34952101111412
6716	0.332432210445404
19308	0.844886362552643
30847	0.000854262965731323
1192	0.992336213588715
2441	7.95436881162459e-06
44489	0.989310503005981
4699	0.00300470716319978
49666	0.95028430223465
36102	9.93530079540506e-07
3543	0.0090391468256712
11694	0.997546255588531
39468	0.681163489818573
45912	0.246082469820976
17912	0.388863742351532
46982	0.228442057967186
17622	0.000108835760329384
20293	0.778908967971802
41256	0.454808205366135
49306	0.933523237705231
33644	0.814292192459106
6533	0.993985593318939
44638	0.630019426345825
7812	0.984072387218475
5705	0.999991655349731
99	0.0485071837902069
26827	0.0510536544024944
14692	0.997441291809082
18555	0.079346552491188
7856	0.991683840751648
45378	4.62244024674874e-05
22375	0.872755467891693
47776	0.981981813907623
24586	0.0147722996771336
27093	0.999744594097137
9132	0.00353776337578893
38662	0.957915306091309
44616	0.00568641955032945
25030	0.00878101401031017
43269	0.121720969676971
44513	0.993381500244141
40115	0.974457442760468
6062	0.0128059964627028
26935	0.361067801713943
29742	0.000164281605975702
5435	0.000273858720902354
23244	0.0310183875262737
14821	0.27612841129303
21369	0.000460749724879861
26199	0.0054869088344276
49405	0.999926567077637
30420	0.984870076179504
23802	5.47163945157081e-05
27096	0.879479825496674
48024	0.00885502714663744
4344	0.00397178484126925
34406	0.43260258436203
1743	0.496288925409317
25792	0.998747944831848
12742	0.960795640945435
12594	0.658379197120667
39918	0.957333385944366
2031	0.00671970378607512
9603	0.00272118719294667
27000	6.97100476827472e-05
2891	0.00599256530404091
40797	0.96844607591629
40754	0.000498515437357128
33041	0.921705842018127
25694	0.998829901218414
23451	0.955130338668823
35173	0.000224114235606976
16327	0.465996086597443
9830	0.999981284141541
16399	0.983303785324097
485	0.966990649700165
17289	0.975136876106262
19619	0.0229495000094175
32733	0.00148257135879248
1279	0.977054059505463
37084	0.249324426054955
26451	0.0209905840456486
30791	0.90984845161438
40437	0.511633932590485
20450	0.000396736839320511
28515	0.828568458557129
9699	0.961108267307281
38916	0.161486014723778
170	0.000143165510962717
10365	0.994227051734924
31060	0.999733150005341
41744	0.835572004318237
5948	0.99841034412384
2630	0.0562366619706154
46131	0.122512936592102
49746	0.471612632274628
31792	7.70039623603225e-05
4062	0.0113095790147781
11984	0.0662732496857643
17542	0.984368562698364
22703	0.985686361789703
11654	0.193996831774712
48087	0.978839695453644
22874	0.138733834028244
9597	0.0290177874267101
2881	0.861786007881165
27232	0.566088259220123
6123	0.97341126203537
29775	0.990172863006592
27545	0.625249624252319
4643	0.963551163673401
19629	0.0357024781405926
41874	0.99952507019043
48008	0.961702644824982
5557	0.818908274173737
23619	0.250101894140244
34369	0.978406608104706
37545	0.39155775308609
36808	0.0112385973334312
27937	0.0848960429430008
48561	0.302925676107407
15227	0.998692691326141
11296	0.0174130406230688
3273	0.0122581059113145
31204	8.22611036710441e-05
27805	0.00614168867468834
16037	0.00281826639547944
10462	0.744021832942963
14953	0.984443664550781
21811	0.00163119472563267
49957	0.00694999936968088
24074	0.101151987910271
4887	0.0906785801053047
28931	0.836480736732483
42649	0.000178841131855734
30039	0.000147446524351835
45096	0.0774673745036125
31876	0.063413679599762
17577	0.882517337799072
8364	0.972755074501038
3213	0.0457853153347969
17241	0.164171576499939
14682	0.461453497409821
32527	0.0475418791174889
6014	0.734889507293701
13410	0.00439115427434444
28475	0.925218343734741
41249	0.996675848960876
35438	0.939926624298096
46589	0.98800128698349
10998	0.99989116191864
5126	0.983094871044159
9482	0.611758172512054
7123	0.643277823925018
40711	0.858636677265167
14222	0.558026075363159
23333	0.168601080775261
17016	3.22387836604321e-06
25226	0.392686545848846
42909	0.999116599559784
44797	0.948464512825012
10545	0.877581834793091
34926	0.995173633098602
7452	0.000649853376671672
29563	0.999484539031982
49805	0.872059047222137
34922	0.637701809406281
22814	0.320794969797134
9640	0.994690716266632
9125	0.00108170800376683
38127	0.267566174268723
38341	0.309878617525101
8564	0.286613076925278
25894	0.999624252319336
8608	0.00603793933987617
6756	0.502162516117096
16252	0.999825775623322
45726	0.997077941894531
18666	0.00955587439239025
31620	0.969577252864838
16549	0.00434562191367149
803	0.0267791673541069
40743	0.652989447116852
8736	0.284231215715408
9197	0.0976054593920708
4188	0.00517676025629044
12285	0.99960845708847
7009	0.983250558376312
36917	0.253959536552429
12248	0.0134497499093413
5495	0.112157180905342
7229	0.805131912231445
11483	0.991882145404816
34136	0.988530457019806
21754	0.999825656414032
23978	1.61247808136977e-05
4190	0.949987173080444
26607	0.189682051539421
10101	0.00169507111422718
23891	0.30641970038414
1980	0.998565018177032
34407	0.0815479308366776
19536	0.401701003313065
41418	0.989589273929596
11320	0.00106240052264184
17732	0.000415028247516602
313	0.999134957790375
38416	0.995305716991425
20778	0.00058650819119066
48435	0.996622204780579
8205	0.470777541399002
38653	0.999956727027893
1842	0.977124750614166
264	0.0376046560704708
17938	0.997267007827759
35107	0.933262050151825
11255	0.737235367298126
28285	0.86256343126297
29695	0.0112291751429439
29137	0.652008175849915
8654	0.894803166389465
26865	0.993375837802887
35824	0.993856847286224
17582	0.798629879951477
28603	0.146988719701767
42184	0.0920002311468124
17009	0.964666187763214
28991	0.00929674878716469
20445	0.105255611240864
15102	0.459601700305939
38690	0.0240038018673658
34909	0.946383059024811
395	0.770484209060669
40098	0.105774983763695
42645	0.167009636759758
24507	0.000571520999073982
12680	0.227387085556984
12135	0.0111794490367174
43093	0.0684817582368851
33890	0.749311208724976
21838	0.679599344730377
13217	0.777362108230591
21848	0.998921513557434
20064	0.964616417884827
206	0.955461621284485
11760	0.999956965446472
34350	0.989410281181335
31510	0.00262053101323545
39817	0.9989954829216
45848	0.060972698032856
48920	9.91870620055124e-05
17226	0.00929593667387962
6675	0.272723972797394
15112	0.00670350715517998
13540	0.0454753264784813
30711	0.00445657828822732
31088	0.137683779001236
17672	0.862012207508087
3028	0.362436294555664
11594	0.249099880456924
6400	0.00648037763312459
19013	0.0128456624224782
14456	8.4386874732445e-06
35547	0.997528731822968
42953	0.0339278168976307
37374	0.999995708465576
20177	1
16657	0.942897379398346
12616	0.99979156255722
1995	0.99945479631424
46128	0.0588360205292702
13306	0.999920964241028
21359	0.448490619659424
2879	0.00205321982502937
16172	0.0150788314640522
35920	0.00534315686672926
32261	0.00224316376261413
31482	0.997304558753967
23699	0.632473707199097
2479	0.0650132074952126
25162	0.875546157360077
18127	0.903860867023468
39055	0.999210357666016
35194	0.997138500213623
4903	0.999987125396729
132	0.37906676530838
25019	0.931522488594055
46165	0.765139579772949
43996	0.999630928039551
15232	0.987786054611206
47151	0.0172276422381401
17355	0.986786186695099
44629	0.996377170085907
23530	0.993114650249481
36519	0.695746064186096
4910	0.999753057956696
36854	0.999747574329376
917	0.732330322265625
23706	0.964963257312775
43730	0.281269669532776
41951	5.25453833688516e-05
7611	0.960348665714264
40788	0.489497184753418
44027	0.999248445034027
46505	0.346849083900452
17201	0.947092890739441
4539	0.893316388130188
18475	0.0244618449360132
20825	0.000916010816581547
24046	0.993526101112366
5602	0.00392269715666771
31058	0.000734215602278709
20630	0.569028377532959
38166	0.758151054382324
46564	0.489585906267166
9440	0.999985814094543
43062	0.999744474887848
19432	0.990385055541992
13797	0.996397435665131
19392	0.00304280268028378
6609	0.98465758562088
2363	0.0890725180506706
26431	0.381981998682022
15743	0.999496102333069
33678	0.846494674682617
14326	0.00107335031498224
21973	0.999814331531525
49326	0.0715281516313553
543	0.995075643062592
29200	0.00605397438630462
6597	0.957340061664581
20785	0.975593566894531
20990	0.818243980407715
11630	2.21230529859895e-05
48825	0.880628228187561
30277	0.494628250598907
7265	0.000487177516333759
42608	0.917427659034729
23134	0.999416589736938
26798	0.997795939445496
25633	0.925992012023926
46768	0.492609411478043
6278	0.774107813835144
13681	0.0391058288514614
12148	0.991123914718628
25236	0.0160422679036856
2530	0.0309733208268881
37622	4.28708008257672e-05
25099	0.0021172824781388
37849	0.727999150753021
46301	0.997488498687744
20731	0.943047165870667
318	0.0239115860313177
10456	0.834947645664215
7816	0.992982625961304
37396	0.0185715295374393
2335	0.953323841094971
21595	0.840874195098877
27977	0.00427144998684525
32697	0.633545100688934
14670	0.0367709845304489
42463	0.997086346149445
6124	0.765295624732971
9294	0.0117223728448153
12433	0.00162321899551898
12200	0.0665183365345001
11101	0.856381595134735
13515	0.562197089195251
39246	0.0320402570068836
27436	0.970462739467621
12093	0.766282737255096
38503	0.977619528770447
30502	0.0424854792654514
47586	0.000120785123726819
2929	0.936363875865936
22551	0.0328248366713524
2945	0.999986052513123
21408	0.313685208559036
49941	0.170394644141197
24325	0.012177194468677
18076	0.976722002029419
2447	0.948934137821198
25956	0.674650371074677
2866	0.22725872695446
48069	0.989517629146576
40708	0.769879877567291
3333	0.141602128744125
24376	0.0638600960373878
49512	0.995312809944153
9351	0.801382601261139
11362	0.00636108685284853
12068	0.0148475496098399
10645	0.0236243698745966
26428	0.959823608398438
20662	0.00129581918008626
47381	0.955835580825806
33705	0.930885851383209
41618	0.02669364400208
26750	0.999818384647369
30777	0.0194771997630596
46164	0.986359655857086
30000	0.231660187244415
33667	0.646585047245026
32542	0.99835878610611
28318	0.942505598068237
12855	0.00099872297141701
17367	0.0277240294963121
46735	0.997232735157013
35334	0.469474703073502
15873	0.594805955886841
5751	0.970399856567383
4476	0.0100289965048432
6518	0.998630702495575
47582	0.484335958957672
49484	0.72594028711319
21837	0.0295942071825266
46248	0.99785053730011
1388	2.97800011139771e-06
22025	0.00786495115607977
12935	0.00152033113408834
37549	0.998376607894897
293	0.391780376434326
5133	0.570444822311401
5739	0.99987268447876
2518	0.0646455883979797
17890	0.000179355847649276
11938	0.999868988990784
4034	0.121214359998703
1360	0.150575369596481
4756	0.999998331069946
1484	0.828801453113556
30351	0.669638991355896
7383	0.0004286294861231
18876	0.0749995782971382
16623	0.966315746307373
23494	0.996165871620178
34810	0.962986350059509
9049	0.00058483803877607
12917	0.990270495414734
2815	0.999999523162842
14472	0.150208011269569
34480	0.761241436004639
43167	0.001814856659621
20579	0.549796342849731
28074	0.966936111450195
13243	0.557254135608673
3481	0.989036023616791
40110	9.43816703511402e-05
17325	0.135843813419342
38295	0.84192943572998
12126	0.615112364292145
45505	0.0235941093415022
13881	0.702496707439423
30922	0.994700789451599
8167	0.101583853363991
7901	0.893600046634674
583	0.906342148780823
22695	0.993117690086365
43692	5.12978003825992e-05
28240	1.73875832842896e-05
41701	0.106192216277122
27322	0.291377574205399
41600	0.0880020335316658
31754	0.793386340141296
9134	0.927227437496185
31011	0.000986738945357502
24174	0.00130268838256598
38912	0.351008176803589
25200	0.963404774665833
11026	0.824029445648193
36672	0.224178671836853
35059	0.982919573783875
30038	0.138312250375748
17867	0.964519441127777
29093	0.99744439125061
17020	4.29195206379518e-05
16059	0.103279642760754
21243	0.999280869960785
17576	0.00247468682937324
9589	0.450445950031281
33210	0.00381756271235645
11506	0.359455704689026
18197	4.07276966143399e-05
36159	0.993793487548828
17426	0.229103475809097
15937	0.0165315885096788
11711	0.782955050468445
2977	0.987601697444916
32506	0.857662975788116
14476	0.451132774353027
43366	0.952278316020966
1127	0.992847144603729
35863	0.0355498194694519
30790	0.661207973957062
38901	0.999110639095306
41702	0.967124283313751
25518	0.0057008289732039
32398	0.0275040362030268
28945	0.990625143051147
12434	0.476522028446198
38354	0.998819410800934
45828	0.0641524493694305
36122	8.4401028288994e-05
47486	0.342304885387421
34840	0.0165829565376043
30952	0.217222899198532
14022	0.00920592062175274
34091	0.150467187166214
7201	0.333413183689117
753	0.947506964206696
35248	0.984223783016205
40836	0.680765211582184
41923	0.292763769626617
30088	0.349695116281509
42320	0.0220837108790874
49308	0.917305469512939
25367	0.999843835830688
17985	0.919690787792206
24913	0.43424129486084
16788	0.306488811969757
47205	0.0144841065630317
19076	0.638817369937897
255	1.55477955559036e-05
49939	0.864642381668091
46280	0.621454119682312
15959	0.992084741592407
28655	0.165146455168724
17452	0.999955534934998
38488	2.14610281545902e-05
46152	0.000380791170755401
46431	0.989435434341431
38910	0.000237837230088189
11896	3.15325155497703e-06
11416	0.992892146110535
26088	0.258778631687164
28562	0.00675482954829931
33770	0.0140960160642862
23467	0.622819900512695
23118	0.980283439159393
35830	0.00097935670055449
27123	0.653480231761932
5078	0.000375055649783462
23550	0.981129050254822
6837	0.850324511528015
48446	0.681286036968231
26212	0.208778709173203
3442	0.204988807439804
18965	0.00254249409772456
25294	0.000273058831226081
5583	0.00186255236621946
4414	0.999512672424316
25958	0.993259072303772
3530	0.0765044316649437
31546	0.000230891862884164
9216	0.992368042469025
42381	0.0370133258402348
2726	0.0714043378829956
41254	0.880691707134247
43514	0.000162276352057233
9697	0.987223625183105
14200	0.986385822296143
14846	0.000150703723193146
45608	0.000125565391499549
26502	0.989945828914642
8977	0.986749112606049
16609	0.279718101024628
10424	7.28679588064551e-05
46278	0.830471873283386
49930	0.0264977719634771
29100	0.0235090423375368
1655	0.707702219486237
20135	0.826305329799652
36210	0.242902204394341
45290	0.00382458372041583
32909	0.0472080782055855
18117	0.000742570497095585
49410	0.996819257736206
16119	0.921132206916809
11217	0.998465538024902
28478	0.999444305896759
21828	0.999408721923828
30755	0.000114049609692302
19582	0.155101329088211
19199	0.0666542127728462
22986	0.996695399284363
33364	0.794014513492584
12480	0.249593794345856
807	5.11008738612873e-06
39903	0.999914646148682
7444	0.999405026435852
49537	0.999169588088989
46524	0.979580581188202
25117	0.612670838832855
21201	0.405525028705597
28170	0.00385622074827552
8945	0.999985337257385
17120	0.999483704566956
26758	6.39357949694386e-06
39404	0.208513498306274
22768	0.975261211395264
47042	0.842396855354309
38830	0.874817073345184
12003	0.997090101242065
23253	0.0131956916302443
5100	0.000155469620949589
34607	0.995529592037201
14125	1.82976782525657e-05
46532	0.998835384845734
34812	0.542969226837158
46027	0.842471897602081
31511	0.267700642347336
40381	0.0202107820659876
38988	0.0196415334939957
24717	0.467040032148361
33839	0.908926010131836
27428	0.969058573246002
21227	0.999718248844147
21744	0.994070112705231
15314	0.000935508403927088
44662	0.990089774131775
13109	0.95199191570282
7392	0.000615276861935854
16875	0.558933615684509
4405	0.00187883852049708
24863	0.00813523307442665
3217	0.0552573911845684
46842	0.139686822891235
37380	0.792991757392883
16473	0.998782336711884
22418	0.000932225142605603
22897	0.922586619853973
40950	0.9056516289711
43208	0.363587439060211
32162	0.837078809738159
43462	0.00891439523547888
29209	1.21176180982729e-05
47806	0.931088030338287
44004	0.0212447252124548
39946	0.00129264453426003
31746	0.128983095288277
43476	0.00267088902182877
30447	0.999937176704407
44265	0.0369742028415203
10715	0.0100903147831559
43252	0.152542427182198
45405	0.921569347381592
10035	0.999944090843201
36110	9.862089791568e-05
5377	0.999909281730652
21415	0.039075642824173
42153	0.0814905390143394
6709	0.993892908096313
6026	0.999998211860657
28705	0.998089611530304
30132	0.999041616916656
5189	0.93797892332077
10255	0.999621272087097
34241	0.947380244731903
42394	0.988185405731201
44490	0.00706354109570384
49588	0.0650899335741997
423	0.351877689361572
14104	0.406929284334183
26303	0.999981284141541
7324	0.892932713031769
21084	0.00128758442588151
38941	0.996208667755127
25372	0.632078766822815
2373	0.500071346759796
5735	0.955068051815033
24165	0.997680187225342
48578	0.900754928588867
32463	0.993053257465363
17536	0.00215890374965966
32619	0.7247114777565
296	0.00405859155580401
26395	0.388041704893112
14248	0.0608412735164165
39335	2.41583002207335e-05
34673	0.550092339515686
15322	4.06713770644274e-05
41708	0.272584199905396
48153	0.997004091739655
28691	0.100561566650867
15316	0.0100912824273109
13550	0.944087266921997
14319	0.99998414516449
42272	3.05819867207902e-06
43773	0.801074028015137
23665	0.0587609298527241
19091	0.049219649285078
2209	0.866084158420563
9806	6.37745461062877e-06
10941	0.0180584341287613
29081	0.00139959156513214
21736	0.00586388446390629
23050	0.979791462421417
48413	0.89455258846283
3172	0.000208469820790924
19822	0.0758050307631493
32098	0.876181304454803
28097	0.593270540237427
882	0.889472603797913
32021	0.957893431186676
22274	0.973927021026611
45203	0.843720316886902
47538	0.133227437734604
11726	0.963842332363129
45518	2.25758649321506e-05
46000	0.577109158039093
30174	0.840775310993195
12659	0.993619024753571
25729	0.997631072998047
30147	0.987621009349823
14007	0.0922026783227921
15969	0.998826086521149
15242	0.031730268150568
6430	0.0207981038838625
24171	2.08459150599083e-05
15524	0.947807490825653
42468	0.28180730342865
7583	0.931654632091522
7332	0.0210273712873459
26765	0.41563093662262
28510	0.975825190544128
286	0.00980330724269152
38021	0.9962038397789
